user_id,name,age,email,country,registration_date,purchase_count,total_spent
USER_12815,User_12815,41,user12815@example.com,Vietnam,2023-02-15,85,3484.995339987923
USER_11660,User_11660,21,user11660@example.com,Vietnam,2023-07-14,22,6568.260134319824
USER_13222,User_13222,38,user13222@example.com,USA,2023-10-07,85,8886.360764014025
USER_11253,User_11253,54,user11253@example.com,Vietnam,2022-11-15,82,2758.556557614813
USER_12789,User_12789,23,user12789@example.com,Thailand,2025-03-16,34,5227.071410763967
USER_11572,User_11572,25,user11572@example.com,China,2024-01-15,93,9679.832479211673
USER_12964,User_12964,55,user12964@example.com,France,2025-07-27,38,67.57919175684246
USER_13002,User_13002,57,user13002@example.com,China,2022-11-18,98,4781.0226855790725
USER_14492,User_14492,27,user14492@example.com,China,2023-05-15,90,4461.120692743859
USER_13190,User_13190,58,user13190@example.com,China,2024-12-05,34,507.39111117124594
USER_12112,User_12112,37,user12112@example.com,Singapore,2024-11-26,73,2386.920830660835
USER_11426,User_11426,68,user11426@example.com,USA,2022-10-26,20,381.7564146898711
USER_12801,User_12801,41,user12801@example.com,Germany,2023-11-22,69,9287.150902685587
USER_14231,User_14231,68,user14231@example.com,UK,2023-02-19,25,6048.3988072682
USER_14693,User_14693,31,user14693@example.com,Thailand,2024-03-24,1,9849.704972923799
USER_12538,User_12538,18,user12538@example.com,Thailand,2025-05-15,17,4258.477813599522
USER_11379,User_11379,27,user11379@example.com,Thailand,2025-08-07,65,236.9872227157155
USER_14719,User_14719,41,user14719@example.com,Vietnam,2025-07-01,10,1557.4285821622457
USER_11415,User_11415,32,user11415@example.com,Thailand,2023-09-12,49,4924.285943778241
USER_13043,User_13043,27,user13043@example.com,UK,2023-09-15,57,9184.036680386358
USER_13635,User_13635,41,user13635@example.com,Germany,2023-03-18,9,3193.460380165125
USER_13178,User_13178,50,user13178@example.com,Vietnam,2023-12-31,95,5042.715251824909
USER_11376,User_11376,59,user11376@example.com,Singapore,2023-05-28,46,5020.30604420364
USER_11886,User_11886,34,user11886@example.com,France,2025-01-23,43,4887.65191663919
USER_12050,User_12050,45,user12050@example.com,Thailand,2025-02-28,89,876.6058307319724
USER_12725,User_12725,52,user12725@example.com,Vietnam,2023-09-21,27,310.90633876121876
USER_13910,User_13910,57,user13910@example.com,Germany,2022-12-27,70,7052.892268062971
USER_13087,User_13087,67,user13087@example.com,UK,2024-04-12,94,7893.182334469248
USER_11522,User_11522,54,user11522@example.com,USA,2023-07-02,78,4486.987743986339
USER_13533,User_13533,61,user13533@example.com,UK,2022-12-28,24,2190.1019505097006
USER_14713,User_14713,45,user14713@example.com,Thailand,2024-04-28,17,9190.71384096274
USER_14694,User_14694,49,user14694@example.com,China,2024-05-03,3,4274.009596297103
USER_13737,User_13737,44,user13737@example.com,France,2025-10-04,90,5079.4244513841395
USER_12053,User_12053,28,user12053@example.com,Germany,2023-02-03,90,1923.4436032037395
USER_12230,User_12230,20,user12230@example.com,Vietnam,2024-10-13,75,3486.5722316729907
USER_11470,User_11470,30,user11470@example.com,Australia,2023-09-02,18,2012.1092324921442
USER_14880,User_14880,57,user14880@example.com,France,2022-12-27,61,5888.783111852433
USER_12026,User_12026,39,user12026@example.com,France,2023-08-05,81,8213.383556402285
USER_12628,User_12628,27,user12628@example.com,Australia,2025-06-14,50,3918.364625820959
USER_12208,User_12208,53,user12208@example.com,France,2023-12-02,83,6384.025354332143
USER_12400,User_12400,29,user12400@example.com,Japan,2023-06-21,29,4687.872243639965
USER_14959,User_14959,68,user14959@example.com,USA,2023-01-04,8,9969.604170119328
USER_13380,User_13380,54,user13380@example.com,Japan,2023-03-01,3,3022.6666859688034
USER_14435,User_14435,29,user14435@example.com,Germany,2024-09-16,1,1123.8724693194802
USER_14227,User_14227,61,user14227@example.com,France,2023-09-20,54,537.259061890738
USER_14663,User_14663,44,user14663@example.com,USA,2023-12-20,41,8059.469496875753
USER_14649,User_14649,46,user14649@example.com,Australia,2025-07-30,58,8323.829680293187
USER_13202,User_13202,18,user13202@example.com,UK,2024-09-01,57,1963.927233469972
USER_13054,User_13054,29,user13054@example.com,Australia,2024-05-13,56,7192.376393973935
USER_12786,User_12786,29,user12786@example.com,USA,2024-12-30,20,5973.755161660954
USER_12396,User_12396,54,user12396@example.com,Australia,2024-03-13,86,5436.284952906441
USER_14522,User_14522,55,user14522@example.com,Japan,2022-12-29,57,2565.743418873324
USER_13401,User_13401,45,user13401@example.com,China,2024-09-12,91,6834.015460194355
USER_12086,User_12086,51,user12086@example.com,Thailand,2024-08-31,74,7025.175189986279
USER_12744,User_12744,19,user12744@example.com,UK,2023-06-26,4,1226.2268100714534
USER_14641,User_14641,18,user14641@example.com,Singapore,2025-02-23,24,2372.971614585726
USER_13619,User_13619,46,user13619@example.com,Singapore,2024-03-18,83,58.96301330380105
USER_13581,User_13581,18,user13581@example.com,China,2023-10-09,9,21.761194111888926
USER_12109,User_12109,18,user12109@example.com,France,2023-05-23,75,9822.615729337174
USER_12506,User_12506,45,user12506@example.com,Thailand,2025-06-22,9,9986.276529985
USER_11482,User_11482,67,user11482@example.com,Thailand,2023-10-31,29,4847.1802790215015
USER_11321,User_11321,36,user11321@example.com,China,2023-07-19,76,2822.340011764359
USER_12093,User_12093,69,user12093@example.com,France,2024-08-26,84,5805.048472613907
USER_13316,User_13316,20,user13316@example.com,Australia,2024-05-22,38,5468.938038362203
USER_12235,User_12235,43,user12235@example.com,Germany,2025-01-18,83,3186.4691260216528
USER_13608,User_13608,26,user13608@example.com,Singapore,2022-10-24,73,187.8376710470342
USER_13876,User_13876,68,user13876@example.com,Japan,2023-10-14,20,1393.865493852533
USER_12825,User_12825,38,user12825@example.com,China,2023-03-21,4,1411.276240751017
USER_12819,User_12819,44,user12819@example.com,Singapore,2024-12-01,78,662.4875456468015
USER_14780,User_14780,51,user14780@example.com,Japan,2024-04-05,78,1093.190978382389
USER_14753,User_14753,47,user14753@example.com,France,2024-08-19,75,46.04682548502104
USER_14797,User_14797,52,user14797@example.com,USA,2024-11-26,90,8251.817699707335
USER_14114,User_14114,62,user14114@example.com,Vietnam,2024-07-08,0,1446.3487556122034
USER_12408,User_12408,45,user12408@example.com,Vietnam,2023-03-08,81,8564.32652540791
USER_13845,User_13845,54,user13845@example.com,UK,2025-10-04,73,3283.8520161545525
USER_11618,User_11618,25,user11618@example.com,Australia,2024-04-24,4,4151.959892180655
USER_12816,User_12816,19,user12816@example.com,China,2024-01-17,61,7508.615764789889
USER_11960,User_11960,36,user11960@example.com,Vietnam,2024-09-30,49,8414.819212076954
USER_12426,User_12426,38,user12426@example.com,Australia,2023-10-27,21,3168.3638116621205
USER_11367,User_11367,29,user11367@example.com,UK,2023-04-26,90,9034.516406491966
USER_13328,User_13328,52,user13328@example.com,UK,2023-05-15,12,5174.955521190955
USER_14454,User_14454,20,user14454@example.com,Thailand,2023-11-08,79,4003.0500451542093
USER_13894,User_13894,49,user13894@example.com,Australia,2023-08-28,95,2918.726372614835
USER_11439,User_11439,62,user11439@example.com,Germany,2024-03-20,82,8926.348145772465
USER_11748,User_11748,53,user11748@example.com,Australia,2024-01-18,50,781.8098618592406
USER_13923,User_13923,66,user13923@example.com,USA,2023-09-01,80,4039.9843730128136
USER_12254,User_12254,60,user12254@example.com,Germany,2025-07-06,41,1383.0411587788194
USER_12673,User_12673,52,user12673@example.com,China,2023-04-12,24,3982.3070724540057
USER_14322,User_14322,65,user14322@example.com,Vietnam,2024-03-16,88,8762.151270596256
USER_13149,User_13149,40,user13149@example.com,Singapore,2023-09-29,42,4365.2922369573635
USER_13340,User_13340,27,user13340@example.com,Germany,2024-04-17,15,3680.3764198331955
USER_13007,User_13007,29,user13007@example.com,China,2025-09-09,0,7835.449704412055
USER_13963,User_13963,55,user13963@example.com,France,2024-02-20,28,2318.66310875517
USER_12626,User_12626,47,user12626@example.com,Thailand,2025-10-04,56,6275.811285771826
USER_14393,User_14393,43,user14393@example.com,Vietnam,2023-09-08,86,7202.657182006464
USER_12182,User_12182,62,user12182@example.com,France,2025-02-01,56,5870.1413008433055
USER_14201,User_14201,47,user14201@example.com,Singapore,2024-06-05,95,4151.58319970415
USER_13221,User_13221,68,user13221@example.com,Vietnam,2023-12-26,14,4760.6448462405615
USER_14624,User_14624,33,user14624@example.com,Germany,2025-05-23,18,9608.059631724882
USER_12967,User_12967,43,user12967@example.com,Thailand,2024-06-19,41,87.25714927813155
USER_12898,User_12898,32,user12898@example.com,China,2024-10-28,26,6801.82042928137
USER_13506,User_13506,26,user13506@example.com,Australia,2025-04-07,34,3620.681800655501
USER_16890,User_16890,44,user16890@example.com,USA,2024-07-11,89,5720.030884503901
USER_15273,User_15273,60,user15273@example.com,Singapore,2024-07-16,31,6892.280556469771
USER_15646,User_15646,41,user15646@example.com,UK,2023-12-04,64,2682.995023951293
USER_15527,User_15527,32,user15527@example.com,UK,2025-09-02,14,2082.9688136340606
USER_17926,User_17926,28,user17926@example.com,China,2023-10-07,37,3222.0078777033245
USER_18352,User_18352,47,user18352@example.com,UK,2024-12-17,77,6876.133208819871
USER_17399,User_17399,52,user17399@example.com,Japan,2023-01-16,22,7699.588382238273
USER_16349,User_16349,65,user16349@example.com,UK,2025-02-26,68,3877.5993638774344
USER_17387,User_17387,24,user17387@example.com,Japan,2022-10-18,4,2110.842335828631
USER_15463,User_15463,45,user15463@example.com,Singapore,2025-07-01,61,4263.612546087221
USER_16943,User_16943,24,user16943@example.com,China,2024-12-05,46,718.2394711549223
USER_16675,User_16675,25,user16675@example.com,France,2024-05-02,43,3395.8951314579213
USER_18106,User_18106,38,user18106@example.com,France,2025-04-24,90,1963.912853549703
USER_15932,User_15932,58,user15932@example.com,France,2023-10-21,54,9054.235145010023
USER_17535,User_17535,32,user17535@example.com,China,2025-09-28,7,1867.110494957529
USER_16839,User_16839,42,user16839@example.com,USA,2023-09-23,55,4560.8302092176045
USER_17193,User_17193,38,user17193@example.com,UK,2024-07-02,41,2268.6412084560993
USER_16957,User_16957,58,user16957@example.com,Australia,2025-05-14,14,2531.999288314143
USER_15269,User_15269,62,user15269@example.com,Singapore,2025-03-19,48,8272.619198804017
USER_16234,User_16234,36,user16234@example.com,Australia,2025-08-17,94,6417.529804286946
USER_16462,User_16462,23,user16462@example.com,Japan,2023-06-22,30,5061.575698648452
USER_16053,User_16053,44,user16053@example.com,France,2024-12-26,69,8237.03411705117
USER_17177,User_17177,52,user17177@example.com,Germany,2025-02-28,2,5444.848600347544
USER_17099,User_17099,18,user17099@example.com,China,2025-02-15,36,1733.9719670775166
USER_15905,User_15905,20,user15905@example.com,China,2025-04-29,56,8427.074277040427
USER_18375,User_18375,48,user18375@example.com,USA,2023-03-09,43,922.1656719859106
USER_15159,User_15159,20,user15159@example.com,Germany,2023-08-29,24,3038.2552689415274
USER_17082,User_17082,21,user17082@example.com,China,2023-02-25,15,9679.95386430608
USER_18725,User_18725,29,user18725@example.com,Germany,2024-03-31,68,3713.0872072319644
USER_18246,User_18246,31,user18246@example.com,UK,2024-08-05,5,4783.345383780674
USER_17384,User_17384,48,user17384@example.com,France,2025-08-01,9,5885.959391622425
USER_18555,User_18555,28,user18555@example.com,Germany,2023-01-08,71,794.3000052396599
USER_15688,User_15688,61,user15688@example.com,Australia,2025-03-18,17,4745.697223341638
USER_17776,User_17776,55,user17776@example.com,Japan,2025-01-21,65,1641.6324675794003
USER_18301,User_18301,52,user18301@example.com,Germany,2025-07-01,73,6689.240116296461
USER_17576,User_17576,67,user17576@example.com,Vietnam,2023-11-07,17,3125.734942928071
USER_18300,User_18300,49,user18300@example.com,China,2025-05-07,59,3854.655428263183
USER_18184,User_18184,66,user18184@example.com,Vietnam,2024-07-20,17,1784.14215345024
USER_18252,User_18252,61,user18252@example.com,Vietnam,2023-01-24,26,7645.188890167883
USER_15848,User_15848,69,user15848@example.com,Singapore,2023-12-20,59,7644.040596158401
USER_15112,User_15112,58,user15112@example.com,France,2024-12-03,14,8114.302498837032
USER_18703,User_18703,19,user18703@example.com,France,2024-07-29,54,6359.405079580286
USER_16716,User_16716,67,user16716@example.com,Japan,2025-08-05,82,4923.124221912447
USER_17340,User_17340,68,user17340@example.com,Germany,2024-12-18,90,3468.7894712059842
USER_15274,User_15274,36,user15274@example.com,France,2025-07-09,98,3970.4890524335856
USER_16093,User_16093,54,user16093@example.com,France,2024-07-20,14,9884.443801009238
USER_18068,User_18068,29,user18068@example.com,Germany,2024-12-20,48,2587.5826510863685
USER_18373,User_18373,28,user18373@example.com,Singapore,2024-03-07,11,5172.625898262891
USER_18179,User_18179,30,user18179@example.com,Germany,2023-09-23,42,135.50635204705563
USER_15270,User_15270,47,user15270@example.com,Thailand,2025-02-20,11,8201.289551784797
USER_18338,User_18338,69,user18338@example.com,USA,2023-09-10,78,7516.197629573035
USER_16598,User_16598,53,user16598@example.com,Australia,2024-04-27,8,1569.5499319631267
USER_18034,User_18034,40,user18034@example.com,Japan,2023-12-08,47,5199.517107409304
USER_16584,User_16584,25,user16584@example.com,China,2025-07-25,28,263.02869166664686
USER_16379,User_16379,66,user16379@example.com,France,2024-05-15,63,5253.40584158762
USER_15225,User_15225,64,user15225@example.com,UK,2023-09-15,80,5112.524578767779
USER_18412,User_18412,21,user18412@example.com,Australia,2023-11-05,48,9585.760349460286
USER_18650,User_18650,54,user18650@example.com,Singapore,2023-04-01,71,5940.1086259246185
USER_17313,User_17313,23,user17313@example.com,UK,2023-11-09,46,8176.622144731758
USER_17189,User_17189,31,user17189@example.com,Germany,2022-11-04,18,1407.180583411155
USER_16004,User_16004,56,user16004@example.com,USA,2023-10-08,49,2943.329965599292
USER_15523,User_15523,48,user15523@example.com,Singapore,2024-11-05,82,7246.917519861168
USER_15705,User_15705,66,user15705@example.com,China,2023-07-19,42,4646.635920408504
USER_18285,User_18285,69,user18285@example.com,Australia,2025-05-19,47,2934.0316552940294
USER_15203,User_15203,28,user15203@example.com,Australia,2022-10-21,69,269.5761222764104
USER_17149,User_17149,67,user17149@example.com,Australia,2025-03-31,91,1654.7871955607684
USER_16494,User_16494,59,user16494@example.com,Thailand,2024-03-13,34,6112.141541112876
USER_16250,User_16250,53,user16250@example.com,Vietnam,2022-12-02,55,5692.6204270592225
USER_16341,User_16341,60,user16341@example.com,France,2023-11-07,2,3334.6009525925224
USER_16746,User_16746,24,user16746@example.com,USA,2024-08-14,39,237.39438340388386
USER_18358,User_18358,22,user18358@example.com,Germany,2023-02-23,26,2361.62081139891
USER_18668,User_18668,33,user18668@example.com,Singapore,2025-01-08,61,7285.64689174244
USER_18654,User_18654,46,user18654@example.com,Japan,2022-11-30,65,2458.663684638188
USER_16924,User_16924,67,user16924@example.com,Thailand,2025-04-02,62,5777.910457537342
USER_18213,User_18213,65,user18213@example.com,Australia,2024-12-25,22,8865.7604425907
USER_15389,User_15389,55,user15389@example.com,Germany,2023-10-07,5,5355.68369615714
USER_16791,User_16791,65,user16791@example.com,France,2022-10-16,93,9552.856303832728
USER_15382,User_15382,49,user15382@example.com,Japan,2025-05-26,85,5158.362443422715
USER_16143,User_16143,35,user16143@example.com,Australia,2024-02-28,17,6723.426969845356
USER_16284,User_16284,68,user16284@example.com,China,2024-10-24,85,7161.82086341158
USER_16122,User_16122,25,user16122@example.com,UK,2024-05-16,56,9532.667645688718
USER_15764,User_15764,47,user15764@example.com,Singapore,2024-06-30,94,9327.519378928117
USER_15660,User_15660,50,user15660@example.com,Japan,2025-06-25,62,4202.498109691286
USER_16103,User_16103,34,user16103@example.com,Singapore,2025-02-17,21,3460.275732739114
USER_15946,User_15946,31,user15946@example.com,USA,2023-09-20,99,4800.505857427578
USER_15732,User_15732,34,user15732@example.com,Australia,2024-10-27,94,2577.5691461742213
USER_18547,User_18547,61,user18547@example.com,Vietnam,2024-01-02,41,2221.0219810401722
USER_15944,User_15944,66,user15944@example.com,France,2023-05-02,25,6537.151557322873
USER_15242,User_15242,29,user15242@example.com,Japan,2025-03-15,31,4883.719158565348
USER_16419,User_16419,36,user16419@example.com,UK,2024-12-28,48,525.244019167167
USER_16127,User_16127,18,user16127@example.com,France,2023-03-22,37,8904.787942813784
USER_16453,User_16453,52,user16453@example.com,China,2025-02-28,10,8927.158477789217
USER_16894,User_16894,60,user16894@example.com,Japan,2023-08-24,8,5873.619086461425
USER_16344,User_16344,51,user16344@example.com,Thailand,2023-12-24,8,1045.3275477412094
USER_15887,User_15887,31,user15887@example.com,Japan,2023-08-15,19,7826.221833373329
USER_17323,User_17323,19,user17323@example.com,Vietnam,2022-11-30,14,103.7459823015452
USER_16275,User_16275,58,user16275@example.com,Japan,2024-09-21,24,3237.5141594290358
USER_16611,User_16611,59,user16611@example.com,China,2023-05-15,42,2099.456427329989
USER_17008,User_17008,43,user17008@example.com,China,2025-03-26,66,3467.2695430510526
USER_18491,User_18491,18,user18491@example.com,Vietnam,2024-04-10,60,1611.0978707273593
USER_18194,User_18194,50,user18194@example.com,UK,2025-09-06,16,6613.659936322106
USER_17397,User_17397,55,user17397@example.com,France,2025-09-15,49,1806.7938444050624
USER_17263,User_17263,47,user17263@example.com,Japan,2024-11-03,82,9019.964369607349
USER_16070,User_16070,48,user16070@example.com,Singapore,2024-12-07,19,2172.2364134061922
USER_16719,User_16719,33,user16719@example.com,Australia,2022-12-17,55,2625.490653924776
USER_15594,User_15594,40,user15594@example.com,USA,2023-03-17,62,2533.492740219061
USER_16670,User_16670,32,user16670@example.com,France,2025-07-12,88,1981.1194194421844
USER_16350,User_16350,62,user16350@example.com,UK,2024-07-28,83,3280.6784035641745
USER_18444,User_18444,64,user18444@example.com,China,2022-10-21,57,5402.246828049952
USER_15967,User_15967,53,user15967@example.com,USA,2023-03-21,73,8710.391572268436
USER_15643,User_15643,40,user15643@example.com,Vietnam,2025-05-03,25,4401.375273586582
USER_17913,User_17913,50,user17913@example.com,USA,2023-02-10,53,1420.6932439162445
USER_17429,User_17429,22,user17429@example.com,France,2023-12-06,28,2277.0394761825173
USER_17705,User_17705,64,user17705@example.com,Japan,2023-03-05,43,313.4341695124343
USER_15138,User_15138,48,user15138@example.com,China,2024-04-04,89,1561.5941223369655
USER_18486,User_18486,67,user18486@example.com,USA,2024-06-15,48,8825.194098429032
USER_16760,User_16760,40,user16760@example.com,UK,2025-03-22,70,3931.251420286802
USER_17251,User_17251,55,user17251@example.com,USA,2025-08-13,10,1891.5783444581336
USER_16033,User_16033,46,user16033@example.com,China,2024-08-01,61,6660.676440546148
USER_17900,User_17900,27,user17900@example.com,China,2023-01-17,4,2294.350639120242
USER_16991,User_16991,43,user16991@example.com,Germany,2024-11-29,31,4497.741903789551
USER_17037,User_17037,66,user17037@example.com,France,2025-05-12,91,3774.6409962244243
USER_18432,User_18432,19,user18432@example.com,Thailand,2023-07-10,92,6640.943824521719
USER_18570,User_18570,33,user18570@example.com,Japan,2024-06-03,37,1815.87142273145
USER_16572,User_16572,31,user16572@example.com,China,2024-05-01,89,1484.1571660307661
USER_16374,User_16374,43,user16374@example.com,Germany,2025-02-08,16,1281.421241290809
USER_16536,User_16536,62,user16536@example.com,Singapore,2024-05-31,44,8085.570416045508
USER_17366,User_17366,33,user17366@example.com,USA,2024-02-10,0,7763.439520166992
USER_15250,User_15250,48,user15250@example.com,USA,2023-05-04,61,1399.5124246405787
USER_15591,User_15591,48,user15591@example.com,China,2023-11-12,63,374.6552270142955
USER_17770,User_17770,49,user17770@example.com,USA,2024-10-05,83,5581.475667592132
USER_16959,User_16959,19,user16959@example.com,Germany,2023-02-03,92,3466.098516340814
USER_16513,User_16513,51,user16513@example.com,USA,2023-05-29,16,4692.312211212561
USER_16678,User_16678,38,user16678@example.com,Vietnam,2024-11-07,8,4194.422054583373
USER_17014,User_17014,49,user17014@example.com,UK,2024-07-25,80,3560.0640255298654
USER_17188,User_17188,62,user17188@example.com,Japan,2022-12-07,85,9654.685502851136
USER_18121,User_18121,58,user18121@example.com,USA,2025-03-31,45,4549.423134889244
USER_16752,User_16752,48,user16752@example.com,Thailand,2023-11-08,85,1887.4346517718589
USER_17860,User_17860,60,user17860@example.com,Thailand,2022-12-01,67,5930.856495694252
USER_16684,User_16684,26,user16684@example.com,Australia,2022-12-28,2,1423.7444418271673
USER_18064,User_18064,50,user18064@example.com,Germany,2025-01-12,41,4142.283617286875
USER_16060,User_16060,64,user16060@example.com,Japan,2023-03-29,49,5853.884460676492
USER_15751,User_15751,55,user15751@example.com,Japan,2024-12-29,67,8904.484617723527
USER_16261,User_16261,22,user16261@example.com,Japan,2025-02-05,2,9900.079481731065
USER_17140,User_17140,66,user17140@example.com,Australia,2025-08-03,61,8806.468133190514
USER_15384,User_15384,30,user15384@example.com,China,2022-11-01,92,3697.842518453174
USER_17364,User_17364,36,user17364@example.com,Australia,2023-11-07,58,4223.635289304573
USER_17830,User_17830,40,user17830@example.com,Thailand,2023-09-28,63,3571.724577558203
USER_15446,User_15446,31,user15446@example.com,Vietnam,2023-02-15,35,8524.857042862039
USER_16209,User_16209,31,user16209@example.com,Singapore,2025-01-25,18,5550.236289849219
USER_15190,User_15190,40,user15190@example.com,China,2024-01-27,51,1470.3319089158583
USER_15858,User_15858,63,user15858@example.com,Germany,2025-04-14,24,6205.565574830803
USER_15390,User_15390,28,user15390@example.com,UK,2024-09-06,70,3738.8068219780425
USER_16836,User_16836,58,user16836@example.com,China,2023-01-27,12,5738.7229671937075
USER_16545,User_16545,64,user16545@example.com,UK,2023-08-15,52,8679.400236033754
USER_18493,User_18493,18,user18493@example.com,Australia,2023-05-19,98,496.03055802461495
USER_18355,User_18355,25,user18355@example.com,Japan,2023-03-13,34,6288.925788243458
USER_18540,User_18540,49,user18540@example.com,France,2023-03-03,74,8685.009629701455
USER_15522,User_15522,19,user15522@example.com,Singapore,2025-09-17,68,576.5319355494858
USER_15049,User_15049,65,user15049@example.com,Thailand,2024-02-03,15,3903.525367946624
USER_18723,User_18723,27,user18723@example.com,Vietnam,2023-07-11,54,3150.911664750793
USER_17110,User_17110,58,user17110@example.com,Australia,2024-01-31,26,7554.449002624816
USER_15484,User_15484,62,user15484@example.com,Vietnam,2025-03-03,24,4839.88687421546
USER_17073,User_17073,62,user17073@example.com,Thailand,2022-12-27,28,473.13095228748494
USER_15767,User_15767,25,user15767@example.com,Germany,2023-12-14,44,4084.458644306684
USER_17976,User_17976,28,user17976@example.com,Germany,2023-09-27,93,9148.7394829051
USER_15609,User_15609,30,user15609@example.com,Japan,2024-12-25,62,1326.3091776989388
USER_17753,User_17753,28,user17753@example.com,China,2024-10-08,68,5020.283523240588
USER_15761,User_15761,68,user15761@example.com,Singapore,2025-05-17,48,6795.755044540486
USER_17603,User_17603,18,user17603@example.com,Thailand,2022-12-12,96,2610.401934104547
USER_17440,User_17440,54,user17440@example.com,Vietnam,2024-04-05,42,1848.4913557742432
USER_16787,User_16787,56,user16787@example.com,USA,2024-12-29,40,7111.513000869518
USER_16948,User_16948,24,user16948@example.com,Australia,2024-02-12,0,1061.1858472492809
USER_17414,User_17414,65,user17414@example.com,UK,2024-07-20,30,864.2342841562323
USER_18091,User_18091,29,user18091@example.com,Japan,2024-12-27,53,1930.2324964801853
USER_17404,User_17404,36,user17404@example.com,Germany,2022-12-24,15,693.0138159143285
USER_16085,User_16085,52,user16085@example.com,Vietnam,2023-10-06,58,8420.689848180313
USER_16519,User_16519,50,user16519@example.com,France,2025-08-06,88,1280.6391660346517
USER_17853,User_17853,66,user17853@example.com,Australia,2023-03-20,28,189.80686950996417
USER_17166,User_17166,39,user17166@example.com,Australia,2023-01-02,63,3269.152008398606
USER_16223,User_16223,32,user16223@example.com,USA,2025-08-18,44,827.4408826577118
USER_18487,User_18487,24,user18487@example.com,Vietnam,2025-05-22,69,2220.5841344384958
USER_16576,User_16576,20,user16576@example.com,China,2025-01-04,5,7307.031435495998
USER_18012,User_18012,42,user18012@example.com,UK,2022-11-10,37,3190.0777069288324
USER_17372,User_17372,67,user17372@example.com,France,2025-08-31,68,330.36282349043324
USER_18158,User_18158,51,user18158@example.com,Japan,2024-03-16,23,3552.85409454715
USER_16047,User_16047,57,user16047@example.com,Thailand,2025-07-22,70,222.1087035969216
USER_16104,User_16104,42,user16104@example.com,France,2024-08-08,33,9299.56429029327
USER_15669,User_15669,21,user15669@example.com,Thailand,2023-04-28,77,8576.137637965416
USER_16068,User_16068,28,user16068@example.com,USA,2023-10-31,19,2552.5420987317625
USER_18557,User_18557,45,user18557@example.com,UK,2025-01-22,79,3673.2223905792293
USER_18372,User_18372,27,user18372@example.com,Australia,2024-01-21,50,217.91386428470338
USER_18403,User_18403,23,user18403@example.com,Singapore,2023-05-22,11,7510.6691538162995
USER_17446,User_17446,51,user17446@example.com,Thailand,2024-08-04,86,8948.832317589588
USER_17869,User_17869,58,user17869@example.com,Thailand,2025-03-12,59,2794.90771045785
USER_17567,User_17567,19,user17567@example.com,Australia,2024-08-27,22,6390.733446320693
USER_15562,User_15562,56,user15562@example.com,Vietnam,2025-04-25,54,5309.993624691069
USER_15883,User_15883,47,user15883@example.com,Thailand,2024-05-07,57,7641.657066219418
USER_15476,User_15476,36,user15476@example.com,Singapore,2023-05-20,39,6178.439301969829
USER_16195,User_16195,62,user16195@example.com,Australia,2024-08-11,92,1776.6582984596557
USER_18413,User_18413,49,user18413@example.com,Japan,2025-05-23,86,1075.3674429057558
USER_17528,User_17528,60,user17528@example.com,USA,2022-11-26,2,1518.3704993161361
USER_15869,User_15869,44,user15869@example.com,USA,2025-06-29,20,826.5486753118334
USER_15347,User_15347,51,user15347@example.com,Singapore,2023-02-08,65,3316.4156967803106
USER_16931,User_16931,22,user16931@example.com,UK,2022-12-20,76,5745.136848994776
USER_15377,User_15377,30,user15377@example.com,Germany,2023-07-07,73,8709.482242708607
USER_18370,User_18370,34,user18370@example.com,Thailand,2023-08-18,38,9586.674302959382
USER_17231,User_17231,39,user17231@example.com,France,2023-12-29,4,1356.8409302350215
USER_16665,User_16665,25,user16665@example.com,USA,2025-03-31,41,1712.9575199522474
USER_16024,User_16024,26,user16024@example.com,Singapore,2022-11-01,7,5074.2773014712975
USER_17697,User_17697,56,user17697@example.com,Japan,2025-07-04,79,7482.5895860628225
USER_16698,User_16698,22,user16698@example.com,Vietnam,2025-01-07,89,9297.118264987967
USER_16560,User_16560,46,user16560@example.com,Singapore,2024-02-03,77,7129.343545211021
USER_15059,User_15059,52,user15059@example.com,Japan,2025-04-06,21,6175.122437417125
USER_16953,User_16953,56,user16953@example.com,Vietnam,2023-01-02,91,2053.1842951130875
USER_15916,User_15916,64,user15916@example.com,USA,2025-01-12,62,2828.30210874069
USER_15628,User_15628,45,user15628@example.com,Singapore,2023-09-15,28,5753.6084109052335
USER_18665,User_18665,51,user18665@example.com,China,2024-01-28,75,8074.116216015174
USER_16039,User_16039,69,user16039@example.com,Singapore,2023-10-11,55,5554.755689172931
USER_16391,User_16391,55,user16391@example.com,Vietnam,2025-07-08,48,3388.9924805603564
USER_18171,User_18171,53,user18171@example.com,Australia,2024-09-07,64,8600.808217615519
USER_15421,User_15421,37,user15421@example.com,Singapore,2024-11-18,16,1559.8612063141316
USER_18718,User_18718,40,user18718@example.com,Japan,2022-12-26,84,514.097340907188
USER_15082,User_15082,57,user15082@example.com,UK,2023-05-19,20,1699.2413857148335
USER_17179,User_17179,35,user17179@example.com,France,2022-12-15,48,9190.97209763002
USER_15369,User_15369,43,user15369@example.com,Australia,2023-09-06,83,3799.8954781347784
USER_15743,User_15743,44,user15743@example.com,Thailand,2025-07-20,94,6426.967916849882
USER_16265,User_16265,19,user16265@example.com,USA,2023-11-30,24,1329.5201523101484
USER_16288,User_16288,61,user16288@example.com,Thailand,2025-05-23,18,1333.0405640006427
USER_16201,User_16201,34,user16201@example.com,USA,2024-08-07,68,8121.444248744228
